foundation_name,foundation_ein,tax_year,grantee_name,grantee_city,grantee_state,grant_amount,grant_purpose_raw,grant_bucket,region_relevant,source_file,grantee_country,foundation_country,source_system,grant_amount_cash,grant_amount_in_kind,currency,fiscal_year,reporting_period,grantee_zip,relationship,foundation_status,region_id,region_name,region_rule_source,grantee_ein,cash_grant_amount,non_cash_amount,irc_section
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,LORAIN CIVIC CENTER COMMITTEE,LORAIN,OH,230147.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44052,,,great_lakes,Great Lakes,preset,23-7370856,230147.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,LORAIN COUNTY BOARD OF DEVELOPMENTAL DISABILITIES,ELYRIA,OH,24971.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,440354805,,,great_lakes,Great Lakes,preset,,24971.0,0.0,115
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,LORAIN COUNTY COMMUNITY COLLEGE FOUNDATION,ELYRIA,OH,28858.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44035,,,great_lakes,Great Lakes,preset,51-0146485,28858.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,LORAIN COUNTY FREE CLINIC INC,LORAIN,OH,81132.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44053,,,great_lakes,Great Lakes,preset,34-1506180,81132.0,0.0,115
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,LORAIN COUNTY HEALTH & DENTISTRY,LORAIN,OH,40000.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44052,,,great_lakes,Great Lakes,preset,34-1957404,40000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,LORAIN COUNTY HISTORICAL SOCIETY,ELYRIA,OH,81392.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44035,,,great_lakes,Great Lakes,preset,34-0868574,81392.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,LORAIN COUNTY IMAGINATION LIBRARY,ELYRIA,OH,12368.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44035,,,great_lakes,Great Lakes,preset,,12368.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,LORAIN COUNTY LUTHERAN PRESBYTERIAN COOPERATIVE MINISTRIES,LORAIN,OH,20000.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44052,,,great_lakes,Great Lakes,preset,34-1671674,20000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,LORAIN COUNTY METRO PARKS,LAGRANGE,OH,17805.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44050,,,great_lakes,Great Lakes,preset,31-4566725,17805.0,0.0,115
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,LORAIN COUNTY OFFICE ON AGING,ELYRIA,OH,47033.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,440356302,,,great_lakes,Great Lakes,preset,34-1136543,47033.0,0.0,115
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,LORAIN COUNTY SAFE HARBOR GENESIS HOUSE,LORAIN,OH,60173.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,440520718,,,great_lakes,Great Lakes,preset,34-1774211,60173.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,LORAIN COUNTY URBAN LEAGUE,ELYRIA,OH,62587.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44035,,,great_lakes,Great Lakes,preset,34-1263379,62587.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,LORAIN HISTORICAL SOCIETY,LORAIN,OH,50208.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44052,,,great_lakes,Great Lakes,preset,34-1441511,50208.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,LORAIN PUBLIC LIBRARY SYSTEM,LORAIN,OH,27371.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44052,,,great_lakes,Great Lakes,preset,34-6001710,27371.0,0.0,115
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,LORAIN ROTARY CLUB,LORAIN,OH,14000.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44052,,,great_lakes,Great Lakes,preset,34-6563637,14000.0,0.0,501(C)(4)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,LUCY IDOL CENTER INC,VERMILION,OH,28448.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44089,,,great_lakes,Great Lakes,preset,34-0893458,28448.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,LUTHERAN METROPOLITAN MINISTRY,CLEVELAND,OH,20500.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44103,,,great_lakes,Great Lakes,preset,34-1043756,20500.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,MAD FACTORY,OBERLIN,OH,10500.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44074,,,great_lakes,Great Lakes,preset,34-1787202,10500.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,MAIN STREET WELLINGTON INC,WELLINGTON,OH,11807.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44090,,,great_lakes,Great Lakes,preset,34-1860478,11807.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,MARY LEE TUCKER FUND INC,LORAIN,OH,12733.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44052,,,great_lakes,Great Lakes,preset,34-6510672,12733.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,MENTAL HEALTH ADDICTION AND RECOVERY SERVICES BOARD OF LORAIN COUNTY,LORAIN,OH,309000.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44055,,,great_lakes,Great Lakes,preset,,309000.0,0.0,115
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,MERCY FOUNDATION OF LORAIN COUNTY,AMHERST,OH,71273.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44001,,,great_lakes,Great Lakes,preset,20-1072726,71273.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,NAMI LORAIN COUNTY,LORAIN,OH,13500.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44053,,,great_lakes,Great Lakes,preset,34-1577593,13500.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,NATIONAL INVENTORS HALL OF FAME,NORTH CANTON,OH,49900.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44720,,,great_lakes,Great Lakes,preset,34-1580038,49900.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,NATIVITY OF THE BLESSED VIRGIN MARY PARISH,LORAIN,OH,135000.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44052,,,great_lakes,Great Lakes,preset,,135000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,NEIGHBORHOOD ALLIANCE,ELYRIA,OH,133743.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44035,,,great_lakes,Great Lakes,preset,34-0714471,133743.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,NORD CENTER,LORAIN,OH,37425.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44053,,,great_lakes,Great Lakes,preset,34-0949459,37425.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,NORD FAMILY FOUNDATION,AMHERST,OH,32000.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44001,,,great_lakes,Great Lakes,preset,34-1595929,32000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,NORTHERN OHIO YOUTH ORCHESTRA,OBERLIN,OH,20587.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44074,,,great_lakes,Great Lakes,preset,34-1370528,20587.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,NORTH POINTE BALLET,N RIDGEVILLE,OH,19632.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44039,,,great_lakes,Great Lakes,preset,81-4795438,19632.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,NORTH RIDGEVILLE COMMUNITY CARE,NORTH RIDGEVILLE,OH,14031.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44039,,,great_lakes,Great Lakes,preset,34-1377378,14031.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,NUEVA LUZ URBAN RESOURCE CENTER,CLEVELAND,OH,10000.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44102,,,great_lakes,Great Lakes,preset,34-1972937,10000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,OBERLIN BOARD OF EDUCATION,OBERLIN,OH,15153.0,EDUCATIONAL,schedule_i,True,,US,US,IRS_990,,,USD,,,440741173,,,great_lakes,Great Lakes,preset,34-6002072,15153.0,0.0,115
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,OBERLIN CHORISTERS,OBERLIN,OH,8132.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44074,,,great_lakes,Great Lakes,preset,02-0737741,8132.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,OBERLIN COLLEGE,OBERLIN,OH,17251.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,440741090,,,great_lakes,Great Lakes,preset,34-0714363,17251.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,OBERLIN COMMUNITY LAND TRUST,OBERLIN,OH,15000.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44074,,,great_lakes,Great Lakes,preset,83-3764962,15000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,OBERLIN COMMUNITY SERVICES COUNCIL,OBERLIN,OH,41645.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44074,,,great_lakes,Great Lakes,preset,34-0907948,41645.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,OBERLIN EARLY CHILDHOOD CENTER,OBERLIN,OH,12006.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,440741310,,,great_lakes,Great Lakes,preset,23-7313925,12006.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,OBERLIN HERITAGE CENTEROHIO,OBERLIN,OH,43024.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44074,,,great_lakes,Great Lakes,preset,34-6533053,43024.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,OHIO SPEECH-LANGUAGE-HEARING ASSOCIATION,GERMANTOWN,OH,7500.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,45327,,,great_lakes,Great Lakes,preset,31-6083820,7500.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,OHIO STATE UNIVERSITY EXTENSION LORAIN COUNTY,ELYRIA,OH,30000.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44035,,,great_lakes,Great Lakes,preset,31-6025986,30000.0,0.0,115
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,OUR LADY OF THE WAYSIDE INC,AVON,OH,28456.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44011,,,great_lakes,Great Lakes,preset,34-1020957,28456.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,P2R TRAINING & RESOURCE CENTER,ELYRIA,OH,42000.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44035,,,great_lakes,Great Lakes,preset,85-3701885,42000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,PACE FOUNDATION,LORAIN,OH,6150.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44052,,,great_lakes,Great Lakes,preset,87-0765799,6150.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,PASSAGES INC,CLEVELAND,OH,18000.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44103,,,great_lakes,Great Lakes,preset,51-0455278,18000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,PATHWAYS ENRICHMENT CENTER,LORAIN,OH,35500.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44052,,,great_lakes,Great Lakes,preset,34-1957099,35500.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,PATRICIA LINDLEY CENTER FOR THE PERFORMING ARTS,WELLINGTON,OH,75000.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44090,,,great_lakes,Great Lakes,preset,47-5263467,75000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,PREVENT BLINDNESS NORTHEAST OHIO CHAPTER,CLEVELAND,OH,18000.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44124,,,great_lakes,Great Lakes,preset,31-6063433,18000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,PRIMARY PURPOSE CENTER INC,SHEFFIELD TOWNSHIP,OH,18000.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44035,,,great_lakes,Great Lakes,preset,46-5555980,18000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,REPLAY FOR KIDS,MEDINA,OH,7469.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44256,,,great_lakes,Great Lakes,preset,34-1962478,7469.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,RITTER PUBLIC LIBRARY,VERMILION,OH,10000.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44089,,,great_lakes,Great Lakes,preset,34-6401510,10000.0,0.0,115
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,ROAD TO HOPE HOUSE INC,VERMILION,OH,52573.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,440892580,,,great_lakes,Great Lakes,preset,30-0448081,52573.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,SAVE OUR CHILDREN OF ELYRIA INC,ELYRIA,OH,52412.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44035,,,great_lakes,Great Lakes,preset,31-1547340,52412.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,SECOND HARVEST FOOD BANK OF NORTH CENTRAL OHIO,LORAIN,OH,119932.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44053,,,great_lakes,Great Lakes,preset,34-1446685,119932.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,SHEFFIELD-SHEFFIELD LAKE BOARD OF EDUCATION,SHEFFIELD VILLAGE,OH,23661.0,EDUCATIONAL,schedule_i,True,,US,US,IRS_990,,,USD,,,44054,,,great_lakes,Great Lakes,preset,34-6002628,23661.0,0.0,115
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,SOUTHERN LORAIN COUNTY HISTORICAL SOCIETY,WELLINGTON,OH,8982.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44090,,,great_lakes,Great Lakes,preset,23-7140303,8982.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,STANDOUT PRODUCTION GROUPSCHOLASTIC GAMES,BEREA,OH,6500.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,440172449,,,great_lakes,Great Lakes,preset,87-3803862,6500.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,ST PETER PARISH,LORAIN,OH,54670.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44053,,,great_lakes,Great Lakes,preset,,54670.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,TECH CORPS,COLUMBUS,OH,25000.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,43229,,,great_lakes,Great Lakes,preset,16-1703355,25000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,THE LCADA WAY,LORAIN,OH,62262.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44053,,,great_lakes,Great Lakes,preset,34-1341788,62262.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,THE LORAIN COUNTY LAW LIBRARY ASSOCIATION,ELYRIA,OH,30415.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44035,,,great_lakes,Great Lakes,preset,,30415.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,THE SALVATION ARMY ELYRIA,ELYRIA,OH,116617.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44035,,,great_lakes,Great Lakes,preset,13-5562351,116617.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,THE SALVATION ARMY LORAIN,LORAIN,OH,41744.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44052,,,great_lakes,Great Lakes,preset,,41744.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,UNITED WAY OF GREATER LORAIN COUNTY,LORAIN,OH,16799.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44052,,,great_lakes,Great Lakes,preset,34-1011104,16799.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,VOCATIONAL GUIDANCE SERVICES,ELYRIA,OH,8750.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44035,,,great_lakes,Great Lakes,preset,34-0714650,8750.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,VOICES FOR CHILDREN,ELYRIA,OH,12313.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44035,,,great_lakes,Great Lakes,preset,34-1685993,12313.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,WELLINGTON BOARD OF EDUCATION,WELLINGTON,OH,29925.0,EDUCATIONAL,schedule_i,True,,US,US,IRS_990,,,USD,,,44090,,,great_lakes,Great Lakes,preset,34-6003026,29925.0,0.0,115
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,WESTERN RESERVE LAND CONSERVANCY,MORELAND HILLS,OH,12698.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44022,,,great_lakes,Great Lakes,preset,34-1571233,12698.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,YMCA OF GREATER CLEVELAND,CLEVELAND,OH,28092.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,441141823,,,great_lakes,Great Lakes,preset,34-0714728,28092.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,YOUTH CHALLENGE,WESTLAKE,OH,20500.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44145,,,great_lakes,Great Lakes,preset,34-1396825,20500.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,YWCA ELYRIA,ELYRIA,OH,55457.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44035,,,great_lakes,Great Lakes,preset,34-0718418,55457.0,0.0,501(C)(3)
COMMUNITY FOUNDATION OF LORAIN COUNTY,34-1322781,2023,YWCA LORAIN,ELYRIA,OH,7743.0,PROGRAM SUPPORT,schedule_i,True,,US,US,IRS_990,,,USD,,,44035,,,great_lakes,Great Lakes,preset,34-0810147,7743.0,0.0,501(C)(3)
THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023,A HOST OF PEOPLE,DETROIT,MI,12500.0,PROGRAM SUPPORT,3a,True,,US,US,IRS_990,,,USD,,,482161408,,PC,great_lakes,Great Lakes,preset,,,,
THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023,ACCENT PONTIAC,PONTIAC,MI,12500.0,PROGRAM SUPPORT,3a,True,,US,US,IRS_990,,,USD,,,483422110,,PC,great_lakes,Great Lakes,preset,,,,
THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023,ALL THE WORLDS A STAGE,CLINTON TOWNSHIP,MI,12500.0,PROGRAM SUPPORT,3a,True,,US,US,IRS_990,,,USD,,,48038,,PC,great_lakes,Great Lakes,preset,,,,
THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023,ALLIANCE FOR THE GREAT LAKES,CHICAGO,IL,254000.0,PROGRAM SUPPORT,3a,True,,US,US,IRS_990,,,USD,,,60601,,PC,great_lakes,Great Lakes,preset,,,,
THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023,ALLIANCE OF ROUGE,CANTON,MI,222000.0,PROGRAM SUPPORT,3a,True,,US,US,IRS_990,,,USD,,,48188,,PC,great_lakes,Great Lakes,preset,,,,
THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023,ALLIED MEDIA PROJECTS,DETROIT,MI,25000.0,PROGRAM SUPPORT,3a,True,,US,US,IRS_990,,,USD,,,48201,,PC,great_lakes,Great Lakes,preset,,,,
THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023,ALLIED MEDIA PROJECTS,DETROIT,MI,10000.0,DISCRETIONARY,3a,True,,US,US,IRS_990,,,USD,,,48201,,PC,great_lakes,Great Lakes,preset,,,,
THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023,ALZHEIMER'S DISEASE AND RELATED DISORDER ASSOCIATION INC,CHICAGO,IL,655000.0,PROGRAM SUPPORT,3a,True,,US,US,IRS_990,,,USD,,,60601,,PC,great_lakes,Great Lakes,preset,,,,
THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023,ANTON ARTS CENTER,MOUNT CLEMENS,MI,12500.0,PROGRAM SUPPORT,3a,True,,US,US,IRS_990,,,USD,,,480435650,,PC,great_lakes,Great Lakes,preset,,,,
THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023,ARAB COMMUNITY CENTER FOR ECONOMIC & SOCIAL SERVICES ACCESS,DEARBORN,MI,18750.0,PROGRAM SUPPORT,3a,True,,US,US,IRS_990,,,USD,,,48120,,PC,great_lakes,Great Lakes,preset,,,,
THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023,ARTS & SCRAPS,DETROIT,MI,12500.0,PROGRAM SUPPORT,3a,True,,US,US,IRS_990,,,USD,,,48224,,PC,great_lakes,Great Lakes,preset,,,,
THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023,ARTS LEAGUE OF MICHIGAN INC (CARR CENTER),DETROIT,MI,18750.0,PROGRAM SUPPORT,3a,True,,US,US,IRS_990,,,USD,,,48201,,PC,great_lakes,Great Lakes,preset,,,,
THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023,AUSABLE BAYFIELD CONSERVATION FOUNDATION,EXETER,ON,50000.0,PROGRAM SUPPORT,3a,True,,CA,US,IRS_990,,,USD,,,N0K 1Y0,,PC,great_lakes,Great Lakes,preset,,,,
THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023,BELLE ISLE CONSERVANCY,DETROIT,MI,75000.0,PROGRAM SUPPORT,3a,True,,US,US,IRS_990,,,USD,,,48207,,PC,great_lakes,Great Lakes,preset,,,,
THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023,BIRMINGHAM BLOOMFIELD ART CENTER INC,BIRMINGHAM,MI,18750.0,PROGRAM SUPPORT,3a,True,,US,US,IRS_990,,,USD,,,48009,,PC,great_lakes,Great Lakes,preset,,,,
THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023,BIRMINGHAM COMMUNITY HOUSE (COMMUNITY HOUSE ASSPCIATION),BIRMINGHAM,MI,15000.0,PROGRAM SUPPORT,3a,True,,US,US,IRS_990,,,USD,,,48009,,PC,great_lakes,Great Lakes,preset,,,,
THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023,BIRMINGHAM YMCA (YMCA OF METROPOLITAN DETROIT),BIRMINGHAM,MI,15000.0,PROGRAM SUPPORT,3a,True,,US,US,IRS_990,,,USD,,,48009,,PC,great_lakes,Great Lakes,preset,,,,
THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023,CGLR- COUNCIL OF THE GREAT LAKES REGION,CLEVELAND,OH,125000.0,PROGRAM SUPPORT,3a,True,,US,US,IRS_990,,,USD,,,44106,,PC,great_lakes,Great Lakes,preset,,,,
THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023,CHARLES H WRIGHT MUSEUM OF AFRICAN AMERICAN HISTORY,DETROIT,MI,25000.0,PROGRAM SUPPORT,3a,True,,US,US,IRS_990,,,USD,,,48201,,PC,great_lakes,Great Lakes,preset,,,,
THE FRED A & BARBARA M ERB FAMILY,20-5966333,2023,CHRIST CHURCH CRANBROOK,BLOOMFIELD HILLS,MI,879575.0,PROGRAM SUPPORT,3a,True,,US,US,IRS_990,,,USD,,,48304,,PC,great_lakes,Great Lakes,preset,,,,
